,borough,pickups,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,start_year,start_month,start_hour,start_day,week_day
12056,Staten Island,1,5.0,8.0,54.0,40.0,1000.8,0.0,0.085,0.0,0.0,N,2015,March,15,17,Tuesday
12057,Bronx,40,6.0,10.0,56.0,42.0,1000.7,0.0,0.025,0.0,0.0,N,2015,March,16,17,Tuesday
12058,Brooklyn,327,6.0,10.0,56.0,42.0,1000.7,0.0,0.025,0.0,0.0,N,2015,March,16,17,Tuesday
12059,EWR,0,6.0,10.0,56.0,42.0,1000.7,0.0,0.025,0.0,0.0,N,2015,March,16,17,Tuesday
12060,Manhattan,1973,6.0,10.0,56.0,42.0,1000.7,0.0,0.025,0.0,0.0,N,2015,March,16,17,Tuesday
12061,Queens,256,6.0,10.0,56.0,42.0,1000.7,0.0,0.025,0.0,0.0,N,2015,March,16,17,Tuesday
12062,Staten Island,1,6.0,10.0,56.0,42.0,1000.7,0.0,0.025,0.0,0.0,N,2015,March,16,17,Tuesday
12063,Bronx,45,10.0,10.0,56.0,39.0,1001.2,0.0,0.02,0.0,0.0,N,2015,March,17,17,Tuesday
12064,Brooklyn,323,10.0,10.0,56.0,39.0,1001.2,0.0,0.02,0.0,0.0,N,2015,March,17,17,Tuesday
12065,EWR,0,10.0,10.0,56.0,39.0,1001.2,0.0,0.02,0.0,0.0,N,2015,March,17,17,Tuesday
12066,Manhattan,2466,10.0,10.0,56.0,39.0,1001.2,0.0,0.02,0.0,0.0,N,2015,March,17,17,Tuesday
12067,Queens,264,10.0,10.0,56.0,39.0,1001.2,0.0,0.02,0.0,0.0,N,2015,March,17,17,Tuesday
12068,Staten Island,3,10.0,10.0,56.0,39.0,1001.2,0.0,0.02,0.0,0.0,N,2015,March,17,17,Tuesday
12069,Unknown,1,10.0,10.0,56.0,39.0,1001.2,0.0,0.02,0.0,0.0,N,2015,March,17,17,Tuesday
12070,Bronx,48,9.0,10.0,56.0,35.0,1001.6,0.0,0.01,0.0,0.0,N,2015,March,18,17,Tuesday
12071,Brooklyn,469,9.0,10.0,56.0,35.0,1001.6,0.0,0.01,0.0,0.0,N,2015,March,18,17,Tuesday
12072,EWR,0,9.0,10.0,56.0,35.0,1001.6,0.0,0.01,0.0,0.0,N,2015,March,18,17,Tuesday
12073,Manhattan,3190,9.0,10.0,56.0,35.0,1001.6,0.0,0.01,0.0,0.0,N,2015,March,18,17,Tuesday
12074,Queens,302,9.0,10.0,56.0,35.0,1001.6,0.0,0.01,0.0,0.0,N,2015,March,18,17,Tuesday
12075,Staten Island,2,9.0,10.0,56.0,35.0,1001.6,0.0,0.01,0.0,0.0,N,2015,March,18,17,Tuesday
12076,Unknown,2,9.0,10.0,56.0,35.0,1001.6,0.0,0.01,0.0,0.0,N,2015,March,18,17,Tuesday
12077,Bronx,46,15.0,10.0,52.0,32.0,1002.1,0.0,0.045,0.0,0.0,N,2015,March,19,17,Tuesday
12078,Brooklyn,546,15.0,10.0,52.0,32.0,1002.1,0.0,0.045,0.0,0.0,N,2015,March,19,17,Tuesday
12079,EWR,0,15.0,10.0,52.0,32.0,1002.1,0.0,0.045,0.0,0.0,N,2015,March,19,17,Tuesday
12080,Manhattan,3724,15.0,10.0,52.0,32.0,1002.1,0.0,0.045,0.0,0.0,N,2015,March,19,17,Tuesday
12081,Queens,325,15.0,10.0,52.0,32.0,1002.1,0.0,0.045,0.0,0.0,N,2015,March,19,17,Tuesday
12082,Staten Island,1,15.0,10.0,52.0,32.0,1002.1,0.0,0.045,0.0,0.0,N,2015,March,19,17,Tuesday
12083,Unknown,2,15.0,10.0,52.0,32.0,1002.1,0.0,0.045,0.0,0.0,N,2015,March,19,17,Tuesday
12084,Bronx,58,20.0,10.0,51.0,31.0,1002.8,0.0,0.09,0.0,0.0,N,2015,March,20,17,Tuesday
12085,Brooklyn,674,20.0,10.0,51.0,31.0,1002.8,0.0,0.09,0.0,0.0,N,2015,March,20,17,Tuesday
12086,EWR,0,20.0,10.0,51.0,31.0,1002.8,0.0,0.09,0.0,0.0,N,2015,March,20,17,Tuesday
12087,Manhattan,3932,20.0,10.0,51.0,31.0,1002.8,0.0,0.09,0.0,0.0,N,2015,March,20,17,Tuesday
12088,Queens,380,20.0,10.0,51.0,31.0,1002.8,0.0,0.09,0.0,0.0,N,2015,March,20,17,Tuesday
12089,Staten Island,2,20.0,10.0,51.0,31.0,1002.8,0.0,0.09,0.0,0.0,N,2015,March,20,17,Tuesday
12090,Unknown,3,20.0,10.0,51.0,31.0,1002.8,0.0,0.09,0.0,0.0,N,2015,March,20,17,Tuesday
12091,Bronx,50,15.0,10.0,49.0,23.0,1004.3,0.0,0.09,0.0,0.0,N,2015,March,21,17,Tuesday
12092,Brooklyn,689,15.0,10.0,49.0,23.0,1004.3,0.0,0.09,0.0,0.0,N,2015,March,21,17,Tuesday
12093,EWR,0,15.0,10.0,49.0,23.0,1004.3,0.0,0.09,0.0,0.0,N,2015,March,21,17,Tuesday
12094,Manhattan,3952,15.0,10.0,49.0,23.0,1004.3,0.0,0.09,0.0,0.0,N,2015,March,21,17,Tuesday
12095,Queens,374,15.0,10.0,49.0,23.0,1004.3,0.0,0.09,0.0,0.0,N,2015,March,21,17,Tuesday
12096,Staten Island,2,15.0,10.0,49.0,23.0,1004.3,0.0,0.09,0.0,0.0,N,2015,March,21,17,Tuesday
12097,Unknown,2,15.0,10.0,49.0,23.0,1004.3,0.0,0.09,0.0,0.0,N,2015,March,21,17,Tuesday
12098,Bronx,53,13.0,10.0,44.0,13.0,1006.4,0.0,0.09,0.0,0.0,N,2015,March,22,17,Tuesday
12099,Brooklyn,683,13.0,10.0,44.0,13.0,1006.4,0.0,0.09,0.0,0.0,N,2015,March,22,17,Tuesday
12100,EWR,0,13.0,10.0,44.0,13.0,1006.4,0.0,0.09,0.0,0.0,N,2015,March,22,17,Tuesday
12101,Manhattan,3895,13.0,10.0,44.0,13.0,1006.4,0.0,0.09,0.0,0.0,N,2015,March,22,17,Tuesday
12102,Queens,375,13.0,10.0,44.0,13.0,1006.4,0.0,0.09,0.0,0.0,N,2015,March,22,17,Tuesday
12103,Staten Island,0,13.0,10.0,44.0,13.0,1006.4,0.0,0.09,0.0,0.0,N,2015,March,22,17,Tuesday
12104,Unknown,3,13.0,10.0,44.0,13.0,1006.4,0.0,0.09,0.0,0.0,N,2015,March,22,17,Tuesday
12105,Bronx,41,11.0,10.0,41.0,11.0,1008.3,0.0,0.09,0.0,0.0,N,2015,March,23,17,Tuesday
12106,Brooklyn,683,11.0,10.0,41.0,11.0,1008.3,0.0,0.09,0.0,0.0,N,2015,March,23,17,Tuesday
12107,EWR,0,11.0,10.0,41.0,11.0,1008.3,0.0,0.09,0.0,0.0,N,2015,March,23,17,Tuesday
12108,Manhattan,3284,11.0,10.0,41.0,11.0,1008.3,0.0,0.09,0.0,0.0,N,2015,March,23,17,Tuesday
12109,Queens,417,11.0,10.0,41.0,11.0,1008.3,0.0,0.09,0.0,0.0,N,2015,March,23,17,Tuesday
12110,Staten Island,4,11.0,10.0,41.0,11.0,1008.3,0.0,0.09,0.0,0.0,N,2015,March,23,17,Tuesday
12111,Unknown,4,11.0,10.0,41.0,11.0,1008.3,0.0,0.09,0.0,0.0,N,2015,March,23,17,Tuesday
12112,Bronx,33,17.0,10.0,38.0,9.0,1009.6,0.0,0.08,0.0,0.0,N,2015,March,0,18,Wednesday
12113,Brooklyn,493,17.0,10.0,38.0,9.0,1009.6,0.0,0.08,0.0,0.0,N,2015,March,0,18,Wednesday
12114,EWR,0,17.0,10.0,38.0,9.0,1009.6,0.0,0.08,0.0,0.0,N,2015,March,0,18,Wednesday
12115,Manhattan,1991,17.0,10.0,38.0,9.0,1009.6,0.0,0.08,0.0,0.0,N,2015,March,0,18,Wednesday
12116,Queens,423,17.0,10.0,38.0,9.0,1009.6,0.0,0.08,0.0,0.0,N,2015,March,0,18,Wednesday
12117,Staten Island,2,17.0,10.0,38.0,9.0,1009.6,0.0,0.08,0.0,0.0,N,2015,March,0,18,Wednesday
12118,Unknown,3,17.0,10.0,38.0,9.0,1009.6,0.0,0.08,0.0,0.0,N,2015,March,0,18,Wednesday
12119,Bronx,24,14.0,10.0,37.0,8.0,1011.4,0.0,0.055,0.0,0.0,N,2015,March,1,18,Wednesday
12120,Brooklyn,332,14.0,10.0,37.0,8.0,1011.4,0.0,0.055,0.0,0.0,N,2015,March,1,18,Wednesday
12121,EWR,0,14.0,10.0,37.0,8.0,1011.4,0.0,0.055,0.0,0.0,N,2015,March,1,18,Wednesday
12122,Manhattan,1127,14.0,10.0,37.0,8.0,1011.4,0.0,0.055,0.0,0.0,N,2015,March,1,18,Wednesday
12123,Queens,261,14.0,10.0,37.0,8.0,1011.4,0.0,0.055,0.0,0.0,N,2015,March,1,18,Wednesday
12124,Staten Island,0,14.0,10.0,37.0,8.0,1011.4,0.0,0.055,0.0,0.0,N,2015,March,1,18,Wednesday
12125,Unknown,2,14.0,10.0,37.0,8.0,1011.4,0.0,0.055,0.0,0.0,N,2015,March,1,18,Wednesday
12126,Bronx,24,14.0,10.0,36.0,7.0,1012.5,0.0,0.01,0.0,0.0,N,2015,March,2,18,Wednesday
12127,Brooklyn,176,14.0,10.0,36.0,7.0,1012.5,0.0,0.01,0.0,0.0,N,2015,March,2,18,Wednesday
12128,EWR,0,14.0,10.0,36.0,7.0,1012.5,0.0,0.01,0.0,0.0,N,2015,March,2,18,Wednesday
12129,Manhattan,625,14.0,10.0,36.0,7.0,1012.5,0.0,0.01,0.0,0.0,N,2015,March,2,18,Wednesday
12130,Queens,172,14.0,10.0,36.0,7.0,1012.5,0.0,0.01,0.0,0.0,N,2015,March,2,18,Wednesday
12131,Staten Island,1,14.0,10.0,36.0,7.0,1012.5,0.0,0.01,0.0,0.0,N,2015,March,2,18,Wednesday
12132,Bronx,15,14.0,10.0,35.0,6.0,1012.9,0.0,0.0,0.0,0.0,N,2015,March,3,18,Wednesday
12133,Brooklyn,114,14.0,10.0,35.0,6.0,1012.9,0.0,0.0,0.0,0.0,N,2015,March,3,18,Wednesday
12134,EWR,0,14.0,10.0,35.0,6.0,1012.9,0.0,0.0,0.0,0.0,N,2015,March,3,18,Wednesday
12135,Manhattan,389,14.0,10.0,35.0,6.0,1012.9,0.0,0.0,0.0,0.0,N,2015,March,3,18,Wednesday
12136,Queens,83,14.0,10.0,35.0,6.0,1012.9,0.0,0.0,0.0,0.0,N,2015,March,3,18,Wednesday
12137,Staten Island,1,14.0,10.0,35.0,6.0,1012.9,0.0,0.0,0.0,0.0,N,2015,March,3,18,Wednesday
12138,Unknown,1,14.0,10.0,35.0,6.0,1012.9,0.0,0.0,0.0,0.0,N,2015,March,3,18,Wednesday
12139,Bronx,18,20.0,10.0,34.0,7.0,1013.4,0.0,0.0,0.0,0.0,N,2015,March,4,18,Wednesday
12140,Brooklyn,102,20.0,10.0,34.0,7.0,1013.4,0.0,0.0,0.0,0.0,N,2015,March,4,18,Wednesday
12141,EWR,0,20.0,10.0,34.0,7.0,1013.4,0.0,0.0,0.0,0.0,N,2015,March,4,18,Wednesday
12142,Manhattan,355,20.0,10.0,34.0,7.0,1013.4,0.0,0.0,0.0,0.0,N,2015,March,4,18,Wednesday
12143,Queens,51,20.0,10.0,34.0,7.0,1013.4,0.0,0.0,0.0,0.0,N,2015,March,4,18,Wednesday
12144,Staten Island,0,20.0,10.0,34.0,7.0,1013.4,0.0,0.0,0.0,0.0,N,2015,March,4,18,Wednesday
12145,Bronx,15,17.5,10.0,34.0,7.0,1013.7,0.0,0.0,0.02,0.0,N,2015,March,5,18,Wednesday
12146,Brooklyn,174,17.5,10.0,34.0,7.0,1013.7,0.0,0.0,0.02,0.0,N,2015,March,5,18,Wednesday
12147,EWR,0,17.5,10.0,34.0,7.0,1013.7,0.0,0.0,0.02,0.0,N,2015,March,5,18,Wednesday
12148,Manhattan,475,17.5,10.0,34.0,7.0,1013.7,0.0,0.0,0.02,0.0,N,2015,March,5,18,Wednesday
12149,Queens,91,17.5,10.0,34.0,7.0,1013.7,0.0,0.0,0.02,0.0,N,2015,March,5,18,Wednesday
12150,Staten Island,1,17.5,10.0,34.0,7.0,1013.7,0.0,0.0,0.02,0.0,N,2015,March,5,18,Wednesday
12151,Unknown,1,17.5,10.0,34.0,7.0,1013.7,0.0,0.0,0.02,0.0,N,2015,March,5,18,Wednesday
12152,Bronx,22,15.0,10.0,34.0,8.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,6,18,Wednesday
12153,Brooklyn,282,15.0,10.0,34.0,8.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,6,18,Wednesday
12154,EWR,0,15.0,10.0,34.0,8.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,6,18,Wednesday
12155,Manhattan,777,15.0,10.0,34.0,8.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,6,18,Wednesday
12156,Queens,137,15.0,10.0,34.0,8.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,6,18,Wednesday
12157,Staten Island,3,15.0,10.0,34.0,8.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,6,18,Wednesday
12158,Unknown,2,15.0,10.0,34.0,8.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,6,18,Wednesday
12159,Bronx,53,9.0,10.0,32.0,10.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,7,18,Wednesday
12160,Brooklyn,458,9.0,10.0,32.0,10.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,7,18,Wednesday
12161,EWR,0,9.0,10.0,32.0,10.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,7,18,Wednesday
12162,Manhattan,1438,9.0,10.0,32.0,10.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,7,18,Wednesday
12163,Queens,235,9.0,10.0,32.0,10.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,7,18,Wednesday
12164,Staten Island,1,9.0,10.0,32.0,10.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,7,18,Wednesday
12165,Unknown,3,9.0,10.0,32.0,10.0,1014.2,0.0,0.0,0.0,0.0,N,2015,March,7,18,Wednesday
12166,Bronx,70,9.0,10.0,32.0,12.0,1014.1,0.0,0.0,0.0,0.0,N,2015,March,8,18,Wednesday
12167,Brooklyn,534,9.0,10.0,32.0,12.0,1014.1,0.0,0.0,0.0,0.0,N,2015,March,8,18,Wednesday
12168,EWR,0,9.0,10.0,32.0,12.0,1014.1,0.0,0.0,0.0,0.0,N,2015,March,8,18,Wednesday
12169,Manhattan,2308,9.0,10.0,32.0,12.0,1014.1,0.0,0.0,0.0,0.0,N,2015,March,8,18,Wednesday
12170,Queens,336,9.0,10.0,32.0,12.0,1014.1,0.0,0.0,0.0,0.0,N,2015,March,8,18,Wednesday
12171,Staten Island,4,9.0,10.0,32.0,12.0,1014.1,0.0,0.0,0.0,0.0,N,2015,March,8,18,Wednesday
12172,Unknown,1,9.0,10.0,32.0,12.0,1014.1,0.0,0.0,0.0,0.0,N,2015,March,8,18,Wednesday
12173,Bronx,64,15.0,10.0,32.0,8.0,1014.1,0.0,0.0,0.005,0.0,N,2015,March,9,18,Wednesday
12174,Brooklyn,602,15.0,10.0,32.0,8.0,1014.1,0.0,0.0,0.005,0.0,N,2015,March,9,18,Wednesday
12175,EWR,0,15.0,10.0,32.0,8.0,1014.1,0.0,0.0,0.005,0.0,N,2015,March,9,18,Wednesday
12176,Manhattan,2882,15.0,10.0,32.0,8.0,1014.1,0.0,0.0,0.005,0.0,N,2015,March,9,18,Wednesday
12177,Queens,297,15.0,10.0,32.0,8.0,1014.1,0.0,0.0,0.005,0.0,N,2015,March,9,18,Wednesday
12178,Staten Island,4,15.0,10.0,32.0,8.0,1014.1,0.0,0.0,0.005,0.0,N,2015,March,9,18,Wednesday
12179,Unknown,3,15.0,10.0,32.0,8.0,1014.1,0.0,0.0,0.005,0.0,N,2015,March,9,18,Wednesday
12180,Bronx,37,15.0,10.0,31.0,10.0,1014.5,0.0,0.0,0.055,0.0,N,2015,March,10,18,Wednesday
12181,Brooklyn,512,15.0,10.0,31.0,10.0,1014.5,0.0,0.0,0.055,0.0,N,2015,March,10,18,Wednesday
12182,EWR,0,15.0,10.0,31.0,10.0,1014.5,0.0,0.0,0.055,0.0,N,2015,March,10,18,Wednesday
12183,Manhattan,2311,15.0,10.0,31.0,10.0,1014.5,0.0,0.0,0.055,0.0,N,2015,March,10,18,Wednesday
12184,Queens,254,15.0,10.0,31.0,10.0,1014.5,0.0,0.0,0.055,0.0,N,2015,March,10,18,Wednesday
12185,Staten Island,1,15.0,10.0,31.0,10.0,1014.5,0.0,0.0,0.055,0.0,N,2015,March,10,18,Wednesday
12186,Bronx,40,18.0,10.0,30.0,11.0,1015.5,0.0,0.0,0.115,0.0,N,2015,March,11,18,Wednesday
12187,Brooklyn,411,18.0,10.0,30.0,11.0,1015.5,0.0,0.0,0.115,0.0,N,2015,March,11,18,Wednesday
12188,EWR,0,18.0,10.0,30.0,11.0,1015.5,0.0,0.0,0.115,0.0,N,2015,March,11,18,Wednesday
12189,Manhattan,1812,18.0,10.0,30.0,11.0,1015.5,0.0,0.0,0.115,0.0,N,2015,March,11,18,Wednesday
12190,Queens,239,18.0,10.0,30.0,11.0,1015.5,0.0,0.0,0.115,0.0,N,2015,March,11,18,Wednesday
12191,Staten Island,1,18.0,10.0,30.0,11.0,1015.5,0.0,0.0,0.115,0.0,N,2015,March,11,18,Wednesday
12192,Unknown,1,18.0,10.0,30.0,11.0,1015.5,0.0,0.0,0.115,0.0,N,2015,March,11,18,Wednesday
12193,Bronx,32,8.0,10.0,30.0,9.0,1016.6,0.0,0.0,0.01,0.0,N,2015,March,12,18,Wednesday
12194,Brooklyn,364,8.0,10.0,30.0,9.0,1016.6,0.0,0.0,0.01,0.0,N,2015,March,12,18,Wednesday
12195,EWR,0,8.0,10.0,30.0,9.0,1016.6,0.0,0.0,0.01,0.0,N,2015,March,12,18,Wednesday
12196,Manhattan,1882,8.0,10.0,30.0,9.0,1016.6,0.0,0.0,0.01,0.0,N,2015,March,12,18,Wednesday
12197,Queens,238,8.0,10.0,30.0,9.0,1016.6,0.0,0.0,0.01,0.0,N,2015,March,12,18,Wednesday
12198,Staten Island,1,8.0,10.0,30.0,9.0,1016.6,0.0,0.0,0.01,0.0,N,2015,March,12,18,Wednesday
12199,Unknown,1,8.0,10.0,30.0,9.0,1016.6,0.0,0.0,0.01,0.0,N,2015,March,12,18,Wednesday
12200,Bronx,49,8.0,10.0,30.0,13.0,1017.2,0.0,0.0,0.185,0.0,N,2015,March,13,18,Wednesday
12201,Brooklyn,346,8.0,10.0,30.0,13.0,1017.2,0.0,0.0,0.185,0.0,N,2015,March,13,18,Wednesday
12202,EWR,0,8.0,10.0,30.0,13.0,1017.2,0.0,0.0,0.185,0.0,N,2015,March,13,18,Wednesday
12203,Manhattan,1792,8.0,10.0,30.0,13.0,1017.2,0.0,0.0,0.185,0.0,N,2015,March,13,18,Wednesday
12204,Queens,231,8.0,10.0,30.0,13.0,1017.2,0.0,0.0,0.185,0.0,N,2015,March,13,18,Wednesday
12205,Staten Island,1,8.0,10.0,30.0,13.0,1017.2,0.0,0.0,0.185,0.0,N,2015,March,13,18,Wednesday
12206,Bronx,32,7.0,10.0,30.0,11.0,1017.7,0.0,0.0,0.245,0.0,N,2015,March,14,18,Wednesday
12207,Brooklyn,342,7.0,10.0,30.0,11.0,1017.7,0.0,0.0,0.245,0.0,N,2015,March,14,18,Wednesday
12208,EWR,0,7.0,10.0,30.0,11.0,1017.7,0.0,0.0,0.245,0.0,N,2015,March,14,18,Wednesday
12209,Manhattan,1932,7.0,10.0,30.0,11.0,1017.7,0.0,0.0,0.245,0.0,N,2015,March,14,18,Wednesday
12210,Queens,249,7.0,10.0,30.0,11.0,1017.7,0.0,0.0,0.245,0.0,N,2015,March,14,18,Wednesday
12211,Staten Island,4,7.0,10.0,30.0,11.0,1017.7,0.0,0.0,0.245,0.0,N,2015,March,14,18,Wednesday
12212,Bronx,44,11.0,10.0,32.0,9.0,1017.9,0.0,0.0,0.335,0.0,N,2015,March,15,18,Wednesday
12213,Brooklyn,367,11.0,10.0,32.0,9.0,1017.9,0.0,0.0,0.335,0.0,N,2015,March,15,18,Wednesday
12214,EWR,0,11.0,10.0,32.0,9.0,1017.9,0.0,0.0,0.335,0.0,N,2015,March,15,18,Wednesday
12215,Manhattan,2067,11.0,10.0,32.0,9.0,1017.9,0.0,0.0,0.335,0.0,N,2015,March,15,18,Wednesday
12216,Queens,317,11.0,10.0,32.0,9.0,1017.9,0.0,0.0,0.335,0.0,N,2015,March,15,18,Wednesday
12217,Staten Island,3,11.0,10.0,32.0,9.0,1017.9,0.0,0.0,0.335,0.0,N,2015,March,15,18,Wednesday
12218,Unknown,2,11.0,10.0,32.0,9.0,1017.9,0.0,0.0,0.335,0.0,N,2015,March,15,18,Wednesday
12219,Bronx,49,7.0,10.0,34.0,8.0,1017.7,0.0,0.0,0.405,0.0,N,2015,March,16,18,Wednesday
12220,Brooklyn,363,7.0,10.0,34.0,8.0,1017.7,0.0,0.0,0.405,0.0,N,2015,March,16,18,Wednesday
12221,EWR,0,7.0,10.0,34.0,8.0,1017.7,0.0,0.0,0.405,0.0,N,2015,March,16,18,Wednesday
12222,Manhattan,2383,7.0,10.0,34.0,8.0,1017.7,0.0,0.0,0.405,0.0,N,2015,March,16,18,Wednesday
12223,Queens,333,7.0,10.0,34.0,8.0,1017.7,0.0,0.0,0.405,0.0,N,2015,March,16,18,Wednesday
12224,Staten Island,2,7.0,10.0,34.0,8.0,1017.7,0.0,0.0,0.405,0.0,N,2015,March,16,18,Wednesday
12225,Unknown,1,7.0,10.0,34.0,8.0,1017.7,0.0,0.0,0.405,0.0,N,2015,March,16,18,Wednesday
12226,Bronx,67,6.0,10.0,35.0,8.0,1017.3,0.0,0.0,0.45,0.0,N,2015,March,17,18,Wednesday
12227,Brooklyn,401,6.0,10.0,35.0,8.0,1017.3,0.0,0.0,0.45,0.0,N,2015,March,17,18,Wednesday
12228,EWR,0,6.0,10.0,35.0,8.0,1017.3,0.0,0.0,0.45,0.0,N,2015,March,17,18,Wednesday
12229,Manhattan,3106,6.0,10.0,35.0,8.0,1017.3,0.0,0.0,0.45,0.0,N,2015,March,17,18,Wednesday
12230,Queens,329,6.0,10.0,35.0,8.0,1017.3,0.0,0.0,0.45,0.0,N,2015,March,17,18,Wednesday
12231,Staten Island,3,6.0,10.0,35.0,8.0,1017.3,0.0,0.0,0.45,0.0,N,2015,March,17,18,Wednesday
12232,Unknown,4,6.0,10.0,35.0,8.0,1017.3,0.0,0.0,0.45,0.0,N,2015,March,17,18,Wednesday
12233,Bronx,53,10.0,10.0,35.0,8.0,1017.1,0.0,0.0,0.5,0.0,N,2015,March,18,18,Wednesday
12234,Brooklyn,459,10.0,10.0,35.0,8.0,1017.1,0.0,0.0,0.5,0.0,N,2015,March,18,18,Wednesday
12235,EWR,0,10.0,10.0,35.0,8.0,1017.1,0.0,0.0,0.5,0.0,N,2015,March,18,18,Wednesday
12236,Manhattan,3724,10.0,10.0,35.0,8.0,1017.1,0.0,0.0,0.5,0.0,N,2015,March,18,18,Wednesday
12237,Queens,308,10.0,10.0,35.0,8.0,1017.1,0.0,0.0,0.5,0.0,N,2015,March,18,18,Wednesday
12238,Staten Island,2,10.0,10.0,35.0,8.0,1017.1,0.0,0.0,0.5,0.0,N,2015,March,18,18,Wednesday
12239,Bronx,44,14.0,10.0,36.0,9.0,1016.7,0.0,0.0,0.56,0.0,N,2015,March,19,18,Wednesday
12240,Brooklyn,565,14.0,10.0,36.0,9.0,1016.7,0.0,0.0,0.56,0.0,N,2015,March,19,18,Wednesday
12241,EWR,0,14.0,10.0,36.0,9.0,1016.7,0.0,0.0,0.56,0.0,N,2015,March,19,18,Wednesday
12242,Manhattan,4197,14.0,10.0,36.0,9.0,1016.7,0.0,0.0,0.56,0.0,N,2015,March,19,18,Wednesday
12243,Queens,383,14.0,10.0,36.0,9.0,1016.7,0.0,0.0,0.56,0.0,N,2015,March,19,18,Wednesday
12244,Staten Island,1,14.0,10.0,36.0,9.0,1016.7,0.0,0.0,0.56,0.0,N,2015,March,19,18,Wednesday
12245,Unknown,1,14.0,10.0,36.0,9.0,1016.7,0.0,0.0,0.56,0.0,N,2015,March,19,18,Wednesday
12246,Bronx,45,7.0,10.0,39.0,10.0,1016.6,0.0,0.0,0.575,0.0,N,2015,March,20,18,Wednesday
12247,Brooklyn,737,7.0,10.0,39.0,10.0,1016.6,0.0,0.0,0.575,0.0,N,2015,March,20,18,Wednesday
12248,EWR,0,7.0,10.0,39.0,10.0,1016.6,0.0,0.0,0.575,0.0,N,2015,March,20,18,Wednesday
12249,Manhattan,4323,7.0,10.0,39.0,10.0,1016.6,0.0,0.0,0.575,0.0,N,2015,March,20,18,Wednesday
12250,Queens,411,7.0,10.0,39.0,10.0,1016.6,0.0,0.0,0.575,0.0,N,2015,March,20,18,Wednesday
12251,Staten Island,1,7.0,10.0,39.0,10.0,1016.6,0.0,0.0,0.575,0.0,N,2015,March,20,18,Wednesday
12252,Bronx,50,10.0,10.0,37.0,8.0,1016.9,0.0,0.0,0.575,0.0,N,2015,March,21,18,Wednesday
12253,Brooklyn,624,10.0,10.0,37.0,8.0,1016.9,0.0,0.0,0.575,0.0,N,2015,March,21,18,Wednesday
12254,EWR,0,10.0,10.0,37.0,8.0,1016.9,0.0,0.0,0.575,0.0,N,2015,March,21,18,Wednesday
12255,Manhattan,4017,10.0,10.0,37.0,8.0,1016.9,0.0,0.0,0.575,0.0,N,2015,March,21,18,Wednesday
12256,Queens,428,10.0,10.0,37.0,8.0,1016.9,0.0,0.0,0.575,0.0,N,2015,March,21,18,Wednesday
12257,Staten Island,0,10.0,10.0,37.0,8.0,1016.9,0.0,0.0,0.575,0.0,N,2015,March,21,18,Wednesday
12258,Bronx,40,7.0,10.0,37.0,7.0,1017.4,0.0,0.0,0.575,0.0,N,2015,March,22,18,Wednesday
12259,Brooklyn,681,7.0,10.0,37.0,7.0,1017.4,0.0,0.0,0.575,0.0,N,2015,March,22,18,Wednesday
12260,EWR,0,7.0,10.0,37.0,7.0,1017.4,0.0,0.0,0.575,0.0,N,2015,March,22,18,Wednesday
12261,Manhattan,3700,7.0,10.0,37.0,7.0,1017.4,0.0,0.0,0.575,0.0,N,2015,March,22,18,Wednesday
12262,Queens,435,7.0,10.0,37.0,7.0,1017.4,0.0,0.0,0.575,0.0,N,2015,March,22,18,Wednesday
12263,Staten Island,0,7.0,10.0,37.0,7.0,1017.4,0.0,0.0,0.575,0.0,N,2015,March,22,18,Wednesday
12264,Unknown,1,7.0,10.0,37.0,7.0,1017.4,0.0,0.0,0.575,0.0,N,2015,March,22,18,Wednesday
12265,Bronx,51,7.0,10.0,36.0,7.0,1018.6,0.0,0.0,0.585,0.0,N,2015,March,23,18,Wednesday
12266,Brooklyn,641,7.0,10.0,36.0,7.0,1018.6,0.0,0.0,0.585,0.0,N,2015,March,23,18,Wednesday
12267,EWR,0,7.0,10.0,36.0,7.0,1018.6,0.0,0.0,0.585,0.0,N,2015,March,23,18,Wednesday
12268,Manhattan,3100,7.0,10.0,36.0,7.0,1018.6,0.0,0.0,0.585,0.0,N,2015,March,23,18,Wednesday
12269,Queens,363,7.0,10.0,36.0,7.0,1018.6,0.0,0.0,0.585,0.0,N,2015,March,23,18,Wednesday
12270,Staten Island,1,7.0,10.0,36.0,7.0,1018.6,0.0,0.0,0.585,0.0,N,2015,March,23,18,Wednesday
12271,Bronx,42,7.5,10.0,35.0,7.0,1019.7,0.0,0.0,0.585,0.0,N,2015,March,0,19,Thursday
